text_clean,sentiment,score
maxwell lucu banget pas misuh2,positive,0.9938337802886963
orangny jumlahny univ,neutral,0.9645646810531616
coc versi didik war,neutral,0.9735697507858276
wahhh senang indonesia acara kualitas keren banget tonton university war gugah nonton wajib episode lanjut season henti 1 season ruang guru clashofchampion,positive,0.99580979347229
nan,positive,0.5520075559616089
kereeen banget plsztt,positive,0.9501731991767883
orang pinter hebat hebat tetep semangat lolos keren berani coba,positive,0.9908594489097595
lolos tuh keren tauuu,positive,0.9921492338180542
uwahh seruu,positive,0.992715060710907
ramein ramein biar korea notice,negative,0.9018701314926147
lihat dikorea mikir coba adain variety show akademik kualitas bgini indo ternyataaa ruang guru berani bikin keren eps 1 saing 3 ptn sihh dominasi lolos hahaa sabar eps 2,positive,0.9458951950073242
gin trend trending01,neutral,0.4737403690814972
seruuuu banget deg degan banget nontonyaaa,positive,0.9893426895141602
share viralin,positive,0.5746421813964844
pliss acara kuereen bangett tahan acara ginii seruu ikut berfikir,positive,0.5459060072898865
seru amatttttt,positive,0.9964525699615479
kerennn sukaaa bangeeettt,positive,0.9971734285354614
kerenn banget kakak iniii hope someday anak giniii,positive,0.9938557744026184
kerennn bangett acara ini acara kaya gin nihh viralll,positive,0.9931396842002869
yesaya tandain bisa2nya bilang gampang,neutral,0.8226287961006165
inget university war korsel,positive,0.7704503536224365
banyakin acara,positive,0.9116227030754089
kerenn,positive,0.9957095384597778
acara keren buangetttt university war,positive,0.9952267408370972
keren bagus banget konsep moga depan indonesia acara,positive,0.9956264495849609
pliss gin viral joget joget,positive,0.5189312100410461
keren bagus banget konsep moga depan indonesia acara,positive,0.9956264495849609
seru banget nonton orang pinter kualitas,positive,0.9963725805282593
arghh keren banget banget sihhh,positive,0.9957708716392517
keren rata2 anak dokter,positive,0.9963449835777283
getar jiwa raga lihat kerenn bangett,positive,0.9945922493934631
tertawa emilda juara 1 ruang guru lolos sieehhhh,positive,0.8560901880264282
wahhhhh merinding seru banget acara,positive,0.9752631783485413
langsung subscribe,neutral,0.9166796803474426
wow bus,positive,0.9885566234588623
judul tipikal indonesia banget wkwkwk,positive,0.6171008944511414
definisi insecure sungguh,positive,0.8144089579582214
congrats lolos lolos moga sempat lain inget teman teman lolos pinter wkwkwk org hebat pilih masuk situ wkkwk,positive,0.9629532098770142
sayang banget lolos ganti didik 1,negative,0.7422153353691101
alumni tonton university war rapat,neutral,0.995532751083374
keren banget banget bgtttttt,positive,0.9965519905090332
alfie duhhhhh lop bangettttt,negative,0.5491125583648682
konten mutu keren habis,positive,0.9885686635971069
ganteng udh menang maxwellll,positive,0.9922978281974792
detik pas nonton merinding anjir,negative,0.9565717577934265
kasi tampilin min ken,neutral,0.9846243858337402
class champions university war korea tapi sama2 keren sihhhhhh,positive,0.99524986743927
nnton deg degan,positive,0.914474606513977
episode min,neutral,0.9118110537528992
keren banget sihhhh,positive,0.9968505501747131
ayo bantu trend teman teman,neutral,0.9822507500648499
masyaallah pinter pinter bangett,positive,0.9907026290893555
trend pokok renti merinding cok,negative,0.953872561454773
aura ambisnya tajam wkwk,positive,0.9816967844963074
hahah yesaya sombong awal,negative,0.9979457259178162
indonesia edutainment fire,neutral,0.8477104902267456
seru,positive,0.9969782829284668
mantap,positive,0.9971997737884521
pingin kuliah,positive,0.8174892067909241
wihhh kerenn hebat semuaa,positive,0.9955015778541565
nonton versi korea keren indonesia enggak acara lihat anak anak terus bangsa berkwalitas proses adik2 lihat jadi motivasi ken kakak,positive,0.9725836515426636
nan,positive,0.5520075559616089
pinter pinter banget suka heran makan nasi,positive,0.9794489145278931
21 44 jelasin cepat video pintar,neutral,0.9779606461524963
wowww keren,positive,0.9965201616287231
kereen banget,positive,0.9937291145324707
ikutt dag dig dugh nontonnyaa,negative,0.9925064444541931
lolos lolos ttp kerenn,positive,0.9890238046646118
keren moga acara,positive,0.9952197670936584
seruuuww,positive,0.9938752055168152
bagus time stamp stop watch kasih lihat serta nyeleseinnya,positive,0.9239926934242249
clash champions cinlok nikah anak iq anak gabung dr 2 ortunya beuhhh habibie lahir,negative,0.7444420456886292
lolos sadar keren banget allah moga anak2ku pinter2 sukses,positive,0.991759717464447
r1 r2 mnrtku susah aneh juara susah ntah gugup ntah mnrtku anak smp ngerjainnya pribadi jarang ajar rasa,negative,0.9962132573127747
upi ajak min,neutral,0.9966917037963867
properti diperbaikin dooong ngelupas trus kotor gitu stagenya pdhl udh bagus banget acara,negative,0.9965808987617493
ngitung deg degan cuyyy,negative,0.9232133030891418
nonton insecure,positive,0.7058281302452087
universitas war konsep gk pulang pergi indonesia keren semangat,positive,0.9929639101028442
let go,neutral,0.5006328225135803
ikut main intimidasi aseem,negative,0.9931898713111877
nan,positive,0.5520075559616089
gk pakai almamater ngak,negative,0.9946848750114441
min part 2 cepat,neutral,0.8685466647148132
nonton mikir sekolah kuliah,negative,0.990315854549408
menang sekolah kuliah sepinter,negative,0.9966713786125183
please keren banget jenjang sd smp kayak seruuuu,positive,0.9954534769058228
smoga trendinh ayo viralkann,positive,0.9293932914733887
wuaaa remake editing game stronggg ruang guru kece parahh,positive,0.9919778108596802
suka banget acara,positive,0.9964285492897034
banyakin acara gin,positive,0.8543860912322998
kerennn banget,positive,0.9970753192901611
awas gimmic ban ruang guru,negative,0.9469894766807556
yesaya,negative,0.6473656892776489
interview personal drama min jahat banget drama gimmick,negative,0.9982141256332397
gapernah excited nonton acara indo,positive,0.9836626052856445
nan,positive,0.5520075559616089
unhasss keren kak ibnuu ndapapa nd lulusss kereennn,positive,0.9930911064147949
bingung deh konsep grup banget univ individu emg team pilih 4 org universitas,negative,0.9713419079780579
pikir orang pintar ovt malam hahaha,negative,0.982507050037384
berani hujat orang orang value bawah gausah hirau smua hebat,negative,0.9277954697608948
judul university war indonesia,neutral,0.9673406481742859
engsub international viewers,neutral,0.9700241684913635
kerenn habis desain efek mantepp polll,positive,0.9964317083358765
please ngehujat lihat prestasi tambah top top kampus,positive,0.5606591701507568
game serta solusi problem min biar seruuu lihat ngerjainnya,positive,0.7525918483734131
kaget kaist,negative,0.9931621551513672
sumpah merinding pas nunjukin logo univ 10 datang barunyaa,negative,0.7433890700340271
detail acara ni kerja gk da terang cman bendera doang,negative,0.9478975534439087
bagus bgt lanjut acara,positive,0.9951057434082031
yeaay mahasiswa ilmu gizi,positive,0.9770983457565308
acara keren banget ibu2 bahagia nontonya masyallah anak2 indonesia hebat ken menang nontonnya lihat generasi muda hebat,positive,0.9968633651733398
turut tampilin rumah coba,neutral,0.708329439163208
g download video,negative,0.8220841288566589
nonton menang bangga banget sm orang orang,positive,0.9938415288925171
seru bangeettt,positive,0.9967436790466309
keren banget orang orang pinter adu panggung,positive,0.9939502477645874
ui kasi ksmpatan gk heran ui,negative,0.6442362666130066
trend 1,negative,0.37143251299858093
kerenn,positive,0.9957095384597778
35 31 gk hujat netizen please allah kmu pintar kak coba berani hujat,negative,0.9781528115272522
kesini gara2 tiktok,negative,0.9773081541061401
shakira hmmm excellent 1 first round girl wish best till end,neutral,0.8169904351234436
gg gaming,negative,0.9611387848854065
kamera arah shakira cangtip banget,positive,0.8497803211212158
seru banget ikut deg degan,positive,0.9900025129318237
situ rounde 3 menang ngk kuat beban hidup nambah semangat teman teman baik,positive,0.9820814728736877
situ keren,positive,0.9965221881866455
nyontek,negative,0.9970494508743286
pilih calon karyawan,neutral,0.9889864921569824
seruuuu lihat orang pinterr,positive,0.9952467083930969
keren,positive,0.9971580505371094
s2 nenek2 tetep nonton acara gin weyy bagus banget min grafik drama2 gimick,positive,0.9950721859931946
ronde 1 tes kreaplin gas,neutral,0.9958930015563965
durasi 2 jam episode jabanin min nontonin orang pintar biar habit mindset bentuk orang pintar,negative,0.5426009297370911
please gimmick drama apa biar bener2 pure,negative,0.5947026014328003
mudah beraksiiii ayo pemuda indonesia tunjuk prestasi muuu,positive,0.9893010258674622
moga join cuman ptn pulau jawa harap teman indonesia timur partisipasi inklusif,neutral,0.9656049609184265
aaaa terima kasih ruang guru udh bikin acara bagus keren,positive,0.9923772811889648
bangsa kurang orang pintar kurang orang jujur kasino warung kopi dki,negative,0.9943211078643799
deg degan,negative,0.7075497508049011
merinding cuy,positive,0.5174808502197266
aaaaaaaaaaaaa seruuuu,positive,0.9952175617218018
sumpah seru bgttttttttt,positive,0.9964536428451538
kerenn banget semuanyaa hebatt banget smp kompetisi sukaa acara kaya gin smoga diadain lagi,positive,0.9955328702926636
woyla univ negri,neutral,0.9015381932258606
lanjut nonton ini,neutral,0.8589900135993958
orang2 pinternya habis gmna tuh lolos ikut,negative,0.982945442199707
seruuu bgtttt,positive,0.9961243271827698
ayo kak sarah,neutral,0.9822887182235718
maxwell hibur banget anjing,positive,0.8590017557144165
agas kesan emg sombong sesuai capai,negative,0.9980034232139587
gacorr,negative,0.5805609822273254
area sakral answer key super exstra security batas personal tuju hindar cheating eyes,neutral,0.9928593635559082
seruuuu,positive,0.9964343309402466
eh eh seragam emang gin tuju korea2 pakai almat masing2 kak keren,positive,0.9746686816215515
bisa acara keren gin saji gratis ruangguru,neutral,0.8146024942398071
okay okay kak gagal tuh keren poll menang ribu orang daftar,negative,0.9911233186721802
keren keren bangett,positive,0.9964287877082825
keren banget ardiiii,positive,0.9968816041946411
aaaa keren keren banget,positive,0.9963303208351135
ksni gara2 nnton dvtiktok,negative,0.9368575215339661
jessicaaaa keren bngtt,positive,0.9956368803977966
bangga banget bus ui,positive,0.9964566826820374
kerennn,positive,0.9970130920410156
musik ganggu deh,negative,0.9978610873222351
iri bangettt,negative,0.9966244697570801
sumpahhh kerennn bangettttt habis pas nonton bilangg semuaa kerennn,positive,0.9967291355133057
tonton kualitas,negative,0.46920713782310486
maxwell definisi cindo surabaya medoookk banget jawa nyaa semangaaatt aaahhh,positive,0.9954888224601746
seru weh,positive,0.9962931275367737
kasih meja kursi proper siii kasi bungkuk bungkuk mikir,negative,0.9876397252082825
drama indonesia drama korea beda teman teman banyak drama donggh,negative,0.6832103133201599
settingan,negative,0.7822489738464355
acara kereeeen banget,positive,0.9924209713935852
good job ruang guru indonesia maju,positive,0.9865977764129639
makan apasih pinter,negative,0.7058242559432983
admin file ronde tk pakai ajar anak murid makasiihh,positive,0.8901048302650452
aaaaa love bangettt,positive,0.9949184060096741
nontontonan bikin jantung aman,positive,0.9892359375953674
kerennn pakai buangettt,positive,0.9947271943092346
pas bahas dicepetin padahal lihat,negative,0.9930312633514404
king falah,positive,0.5685568451881409
think sound effect visual effect commentary made cheap give impression potential dramas set show team damnnn overall great work ruangguru hope project success long term project,neutral,0.5130050182342529
seru bangetttt edit keren konsep tarik bikin deg degan,positive,0.9958368539810181
saran aja rangin komen komen serta tambahin selesai detail episode banyak screentime komen serta sekali bahas cepetin sayang banget show wadah ajar hibur,negative,0.6481571793556213
kak shakira bner bner deh,positive,0.7923185229301453
curang ih unhas anak soshum kasih matematika,negative,0.9979810118675232
kelas siih acara konsep mantap bngt udeh gitu masuk tim prestasi kampus negri adu bikin mental terpreasure ajar jaga mental mah,positive,0.9857848286628723
upload lanjutanya semangat ambiss,positive,0.9396623373031616
tertawa banget kak lychaa takut hujat netizen wkwkwk,negative,0.9956390857696533
acara bobot indonesia,neutral,0.7223576903343201
maudy oliv ganti peringkat dasar,neutral,0.9964601397514343
wih orang papua wakil indonesia timur pintar2,positive,0.7555111646652222
ui emg gabisa diboongin mantap banget,positive,0.9949643611907959
kasi gk lolos kasi,negative,0.9964554309844971
ramein teman teman biar negeri orang pinter,negative,0.9105735421180725
wiwiwiiii,positive,0.9924377799034119
seru serta kaya universitas war 4 univ inimah banyak ui main,positive,0.9936065673828125
freshhh bangett ini program woyy moga anak2 smp sd pacu merekaaa,positive,0.9919514656066895
kerenn bangetttt,positive,0.996302604675293
tunggu versi makan teman brain academy,neutral,0.9866166114807129
alhamdulillah university war korea terbit clash champion terima kasih ruang guru moga inspirasi biar konten manfaat gin,positive,0.9334468841552734
rilis kali min,neutral,0.9712805151939392
keren parah acara eliminasi keren,positive,0.9892478585243225
indonesia ting gmn gmn men kalah,negative,0.9970360994338989
seru banget weiiii acaranyaa nonton episode mah,positive,0.9962643980979919
respect ibnu anak hi kelah angka,positive,0.9443318843841553
tonton bagusss merinding banget cuy,negative,0.9389225244522095
kerenn banget banget bangettt,positive,0.996075451374054
kereeeennnn,positive,0.9888132214546204
org university war saintek soshum gatau,negative,0.853660523891449
iri banget pen kuliah impi orang tua restu,negative,0.9973810315132141
keren,positive,0.9971580505371094
keren bangettt,positive,0.9970775842666626
keren parah,positive,0.9857154488563538
maxwell lucu banget koko koko suroboyo banget,positive,0.9941258430480957
cerah indonesia,positive,0.9886391162872314
beneran keren bangett deh datengin univ maaf hirup udara,positive,0.9937909245491028
jujur ngerasa sedih hampa kaya asa serta eliminasi,negative,0.9963958859443665
